date,merged_apy,merged_tvl,merged_apy_scaled,merged_tvl_scaled
2025-01-01,90.68417,31837177.0,-0.44924571064647667,1.819558802853774
2025-01-02,111.9688,32717666.0,-0.26719948224614787,1.8899028991564268
2025-01-03,159.77295,34519326.0,0.14166669063933693,2.0338412612990973
2025-01-04,231.46314,28293868.0,0.7548288035256292,1.536476482091042
2025-01-05,126.94552,31619244.0,-0.13910444889072796,1.8021476825109575
2025-01-06,187.26783,30603135.0,0.37682883366553144,1.7209686225227094
2025-01-07,204.45562,27107050.0,0.5238350228281754,1.4416591252748614
2025-01-08,268.94107,28802697.0,1.0753754047468642,1.5771278884999609
2025-01-09,217.97248,31263470.0,0.6394439567309618,1.773724158176207
2025-01-10,261.66052,29923754.0,1.0131052751660345,1.6666914623421818
2025-01-11,113.92989,33366580.0,-0.2504263911445595,1.9417459873814242
2025-01-12,107.0658,27935062.0,-0.30913456205945977,1.5078107249742925
2025-01-13,283.17939,29314681.0,1.1971549449482661,1.618031354416534
2025-01-14,153.10829,31158807.0,0.08466423315849116,1.7653624135646053
2025-01-15,212.91261,32220657.0,0.5961671767401435,1.8501958171153277
2025-01-16,204.59562,33631185.0,0.5250324348562936,1.9628858308117947
2025-01-17,194.84697,37853199.0,0.44165278651404544,2.3001913047099913
2025-01-18,208.25248,37555502.0,0.556309350207325,2.276407672618039
2025-01-19,157.58676,35926585.0,0.12296833205539554,2.1462701077909614
2025-01-20,365.11543,34286999.0,1.8979492294652378,2.015280174378413
2025-01-21,203.08743,34476323.0,0.5121329716656677,2.030405662247544
2025-01-22,119.93385,34672831.0,-0.19907486314212589,2.046105094808589
2025-01-23,195.41047,32276182.0,0.44647236992722134,1.8546318247738047
2025-01-24,151.25581,32133596.0,0.06882007720243068,1.8432403328694085
2025-01-25,105.47086,31533553.0,-0.32277599306036603,1.7953016504125774
2025-01-26,90.68083,30139219.0,-0.4492742774762903,1.6839054090352708
2025-01-27,287.53046,29807441.0,1.234369398899583,1.6573989750161044
2025-01-28,159.34642,26314682.0,0.1380186038368135,1.3783551988213332
2025-01-29,195.94152,30202102.0,0.4510144103381654,1.6889292626073196
2025-01-30,170.90207,32907859.0,0.23685342028484482,1.9050978132417709
2025-01-31,155.35032,33340061.0,0.10384018808279047,1.9396273293517952
2025-02-01,120.38841,30475030.0,-0.1951870373456873,1.71073404780701
2025-02-02,263.22957,23741652.0,1.0265252704711696,1.1727904840893886
2025-02-03,504.98642,27735078.0,3.094257842399552,1.4918335875483963
2025-02-04,283.77476,29451664.0,1.2022471106567,1.6289752110051186
2025-02-05,158.9471,29564113.0,0.1346032426148981,1.6379589953398883
2025-02-06,167.53206,28308623.0,0.2080299166499969,1.5376552897092468
2025-02-07,187.70376,23731322.0,0.3805573181327997,1.1719651989185274
2025-02-08,109.33062,24491438.0,-0.2897636855628689,1.2326924460564102
2025-02-09,126.05272,22451938.0,-0.1467405164528991,1.0697525519643083
2025-02-10,173.78498,25764062.0,0.2615107853561469,1.334365022559998
2025-02-11,170.4012,28432362.0,0.23256950769539053,1.5475410556102336
2025-02-12,175.98886,28231218.0,0.280360445502784,1.5314712433732827
2025-02-13,154.93923,29073925.0,0.10032415872108245,1.5987968571662088
