"Time","Contracts","Funding Interval","Funding Rate"
"2024-11-18 09:00:00","SUIUSDT Perpetual","8h","0.016487%"
"2024-11-18 01:00:00","SUIUSDT Perpetual","8h","0.022751%"
"2024-11-17 17:00:00","SUIUSDT Perpetual","8h","0.013233%"
"2024-11-17 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-17 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-16 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-16 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-16 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-15 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-15 09:00:00","SUIUSDT Perpetual","8h","0.012768%"
"2024-11-15 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-14 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-14 09:00:00","SUIUSDT Perpetual","8h","0.031361%"
"2024-11-14 01:00:00","SUIUSDT Perpetual","8h","0.020205%"
"2024-11-13 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-13 09:00:00","SUIUSDT Perpetual","8h","0.022336%"
"2024-11-13 01:00:00","SUIUSDT Perpetual","8h","0.033481%"
"2024-11-12 17:00:00","SUIUSDT Perpetual","8h","0.062599%"
"2024-11-12 09:00:00","SUIUSDT Perpetual","8h","0.030583%"
"2024-11-12 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-11 17:00:00","SUIUSDT Perpetual","8h","0.011438%"
"2024-11-11 09:00:00","SUIUSDT Perpetual","8h","0.024824%"
"2024-11-11 01:00:00","SUIUSDT Perpetual","8h","0.045215%"
"2024-11-10 17:00:00","SUIUSDT Perpetual","8h","0.029151%"
"2024-11-10 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-10 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-09 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-09 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-09 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-08 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-08 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-08 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-07 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-07 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-07 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-06 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-06 09:00:00","SUIUSDT Perpetual","8h","-0.017365%"
"2024-11-06 01:00:00","SUIUSDT Perpetual","8h","0.009610%"
"2024-11-05 17:00:00","SUIUSDT Perpetual","8h","0.004876%"
"2024-11-05 09:00:00","SUIUSDT Perpetual","8h","-0.011556%"
"2024-11-05 01:00:00","SUIUSDT Perpetual","8h","-0.006146%"
"2024-11-04 17:00:00","SUIUSDT Perpetual","8h","0.003994%"
"2024-11-04 09:00:00","SUIUSDT Perpetual","8h","-0.005278%"
"2024-11-04 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-03 17:00:00","SUIUSDT Perpetual","8h","-0.001527%"
"2024-11-03 09:00:00","SUIUSDT Perpetual","8h","-0.011412%"
"2024-11-03 01:00:00","SUIUSDT Perpetual","8h","-0.003323%"
"2024-11-02 17:00:00","SUIUSDT Perpetual","8h","-0.015635%"
"2024-11-02 09:00:00","SUIUSDT Perpetual","8h","0.005958%"
"2024-11-02 01:00:00","SUIUSDT Perpetual","8h","0.007915%"
"2024-11-01 17:00:00","SUIUSDT Perpetual","8h","0.005219%"
"2024-11-01 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-11-01 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-31 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-31 09:00:00","SUIUSDT Perpetual","8h","-0.009442%"
"2024-10-31 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-30 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-30 09:00:00","SUIUSDT Perpetual","8h","0.001242%"
"2024-10-30 01:00:00","SUIUSDT Perpetual","8h","-0.003187%"
"2024-10-29 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-29 09:00:00","SUIUSDT Perpetual","8h","-0.003381%"
"2024-10-29 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-28 17:00:00","SUIUSDT Perpetual","8h","0.005560%"
"2024-10-28 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-28 01:00:00","SUIUSDT Perpetual","8h","-0.004521%"
"2024-10-27 17:00:00","SUIUSDT Perpetual","8h","-0.003628%"
"2024-10-27 09:00:00","SUIUSDT Perpetual","8h","0.000811%"
"2024-10-27 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-26 17:00:00","SUIUSDT Perpetual","8h","-0.007002%"
"2024-10-26 09:00:00","SUIUSDT Perpetual","8h","-0.000148%"
"2024-10-26 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-25 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-25 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-25 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-24 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-24 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-24 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-23 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-23 09:00:00","SUIUSDT Perpetual","8h","0.008375%"
"2024-10-23 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-22 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-22 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-22 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-21 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-21 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-21 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-20 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-20 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-20 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-19 17:00:00","SUIUSDT Perpetual","8h","0.000914%"
"2024-10-19 09:00:00","SUIUSDT Perpetual","8h","0.006681%"
"2024-10-19 01:00:00","SUIUSDT Perpetual","8h","-0.002348%"
"2024-10-18 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-18 09:00:00","SUIUSDT Perpetual","8h","0.006719%"
"2024-10-18 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-17 17:00:00","SUIUSDT Perpetual","8h","-0.005792%"
"2024-10-17 09:00:00","SUIUSDT Perpetual","8h","0.002755%"
"2024-10-17 01:00:00","SUIUSDT Perpetual","8h","-0.006722%"
"2024-10-16 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-16 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-16 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-15 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-15 09:00:00","SUIUSDT Perpetual","8h","0.005334%"
"2024-10-15 01:00:00","SUIUSDT Perpetual","8h","0.008200%"
"2024-10-14 17:00:00","SUIUSDT Perpetual","8h","0.006468%"
"2024-10-14 09:00:00","SUIUSDT Perpetual","8h","0.001773%"
"2024-10-14 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-13 17:00:00","SUIUSDT Perpetual","8h","0.009501%"
"2024-10-13 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-13 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-12 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-12 09:00:00","SUIUSDT Perpetual","8h","0.009101%"
"2024-10-12 01:00:00","SUIUSDT Perpetual","8h","-0.029440%"
"2024-10-11 17:00:00","SUIUSDT Perpetual","8h","0.006289%"
"2024-10-11 09:00:00","SUIUSDT Perpetual","8h","-0.012445%"
"2024-10-11 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-10 17:00:00","SUIUSDT Perpetual","8h","0.005700%"
"2024-10-10 09:00:00","SUIUSDT Perpetual","8h","0.006565%"
"2024-10-10 01:00:00","SUIUSDT Perpetual","8h","-0.001138%"
"2024-10-09 17:00:00","SUIUSDT Perpetual","8h","-0.001304%"
"2024-10-09 09:00:00","SUIUSDT Perpetual","8h","-0.005857%"
"2024-10-09 01:00:00","SUIUSDT Perpetual","8h","-0.002301%"
"2024-10-08 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-08 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-10-08 01:00:00","SUIUSDT Perpetual","8h","0.003400%"
"2024-10-07 17:00:00","SUIUSDT Perpetual","8h","-0.007220%"
"2024-10-07 09:00:00","SUIUSDT Perpetual","8h","-0.019932%"
"2024-10-07 01:00:00","SUIUSDT Perpetual","8h","-0.017215%"
"2024-10-06 17:00:00","SUIUSDT Perpetual","8h","-0.014263%"
"2024-10-06 09:00:00","SUIUSDT Perpetual","8h","-0.005850%"
"2024-10-06 01:00:00","SUIUSDT Perpetual","8h","-0.015182%"
"2024-10-05 17:00:00","SUIUSDT Perpetual","8h","-0.040992%"
"2024-10-05 09:00:00","SUIUSDT Perpetual","8h","-0.041868%"
"2024-10-05 01:00:00","SUIUSDT Perpetual","8h","-0.050450%"
"2024-10-04 17:00:00","SUIUSDT Perpetual","8h","-0.081274%"
"2024-10-04 09:00:00","SUIUSDT Perpetual","8h","-0.085525%"
"2024-10-04 01:00:00","SUIUSDT Perpetual","8h","-0.020609%"
"2024-10-03 17:00:00","SUIUSDT Perpetual","8h","0.006633%"
"2024-10-03 09:00:00","SUIUSDT Perpetual","8h","-0.041381%"
"2024-10-03 01:00:00","SUIUSDT Perpetual","8h","-0.021855%"
"2024-10-02 17:00:00","SUIUSDT Perpetual","8h","-0.018564%"
"2024-10-02 09:00:00","SUIUSDT Perpetual","8h","-0.015288%"
"2024-10-02 01:00:00","SUIUSDT Perpetual","8h","0.006970%"
"2024-10-01 17:00:00","SUIUSDT Perpetual","8h","-0.007361%"
"2024-10-01 09:00:00","SUIUSDT Perpetual","8h","-0.012273%"
"2024-10-01 01:00:00","SUIUSDT Perpetual","8h","0.001942%"
"2024-09-30 17:00:00","SUIUSDT Perpetual","8h","0.000705%"
"2024-09-30 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-30 01:00:00","SUIUSDT Perpetual","8h","0.005797%"
"2024-09-29 17:00:00","SUIUSDT Perpetual","8h","0.007214%"
"2024-09-29 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-29 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-28 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-28 09:00:00","SUIUSDT Perpetual","8h","0.008334%"
"2024-09-28 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-27 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-27 09:00:00","SUIUSDT Perpetual","8h","0.006684%"
"2024-09-27 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-26 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-26 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-26 01:00:00","SUIUSDT Perpetual","8h","0.008955%"
"2024-09-25 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-25 09:00:00","SUIUSDT Perpetual","8h","0.002711%"
"2024-09-25 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-24 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-24 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-24 01:00:00","SUIUSDT Perpetual","8h","0.000834%"
"2024-09-23 17:00:00","SUIUSDT Perpetual","8h","-0.001290%"
"2024-09-23 09:00:00","SUIUSDT Perpetual","8h","-0.005877%"
"2024-09-23 01:00:00","SUIUSDT Perpetual","8h","-0.004972%"
"2024-09-22 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-22 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-22 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-21 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-21 09:00:00","SUIUSDT Perpetual","8h","0.006349%"
"2024-09-21 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-20 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-20 09:00:00","SUIUSDT Perpetual","8h","-0.008401%"
"2024-09-20 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-19 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-19 09:00:00","SUIUSDT Perpetual","8h","-0.007656%"
"2024-09-19 01:00:00","SUIUSDT Perpetual","8h","0.001527%"
"2024-09-18 17:00:00","SUIUSDT Perpetual","8h","-0.002307%"
"2024-09-18 09:00:00","SUIUSDT Perpetual","8h","-0.003324%"
"2024-09-18 01:00:00","SUIUSDT Perpetual","8h","0.005406%"
"2024-09-17 17:00:00","SUIUSDT Perpetual","8h","-0.005026%"
"2024-09-17 09:00:00","SUIUSDT Perpetual","8h","0.006995%"
"2024-09-17 01:00:00","SUIUSDT Perpetual","8h","0.004697%"
"2024-09-16 17:00:00","SUIUSDT Perpetual","8h","-0.007697%"
"2024-09-16 09:00:00","SUIUSDT Perpetual","8h","0.003071%"
"2024-09-16 01:00:00","SUIUSDT Perpetual","8h","-0.011865%"
"2024-09-15 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-15 09:00:00","SUIUSDT Perpetual","8h","0.006371%"
"2024-09-15 01:00:00","SUIUSDT Perpetual","8h","-0.003732%"
"2024-09-14 17:00:00","SUIUSDT Perpetual","8h","0.006524%"
"2024-09-14 09:00:00","SUIUSDT Perpetual","8h","0.008026%"
"2024-09-14 01:00:00","SUIUSDT Perpetual","8h","-0.009627%"
"2024-09-13 17:00:00","SUIUSDT Perpetual","8h","0.009479%"
"2024-09-13 09:00:00","SUIUSDT Perpetual","8h","-0.015595%"
"2024-09-13 01:00:00","SUIUSDT Perpetual","8h","0.008194%"
"2024-09-12 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-12 09:00:00","SUIUSDT Perpetual","8h","0.007507%"
"2024-09-12 01:00:00","SUIUSDT Perpetual","8h","-0.011203%"
"2024-09-11 17:00:00","SUIUSDT Perpetual","8h","0.000820%"
"2024-09-11 09:00:00","SUIUSDT Perpetual","8h","0.004664%"
"2024-09-11 01:00:00","SUIUSDT Perpetual","8h","0.002962%"
"2024-09-10 17:00:00","SUIUSDT Perpetual","8h","0.006739%"
"2024-09-10 09:00:00","SUIUSDT Perpetual","8h","0.000845%"
"2024-09-10 01:00:00","SUIUSDT Perpetual","8h","0.001719%"
"2024-09-09 17:00:00","SUIUSDT Perpetual","8h","0.007828%"
"2024-09-09 09:00:00","SUIUSDT Perpetual","8h","-0.027877%"
"2024-09-09 01:00:00","SUIUSDT Perpetual","8h","0.007958%"
"2024-09-08 17:00:00","SUIUSDT Perpetual","8h","-0.039108%"
"2024-09-08 09:00:00","SUIUSDT Perpetual","8h","-0.013116%"
"2024-09-08 01:00:00","SUIUSDT Perpetual","8h","-0.000711%"
"2024-09-07 17:00:00","SUIUSDT Perpetual","8h","-0.007703%"
"2024-09-07 09:00:00","SUIUSDT Perpetual","8h","-0.013324%"
"2024-09-07 01:00:00","SUIUSDT Perpetual","8h","0.006452%"
"2024-09-06 17:00:00","SUIUSDT Perpetual","8h","0.009802%"
"2024-09-06 09:00:00","SUIUSDT Perpetual","8h","-0.004880%"
"2024-09-06 01:00:00","SUIUSDT Perpetual","8h","-0.004706%"
"2024-09-05 17:00:00","SUIUSDT Perpetual","8h","0.000323%"
"2024-09-05 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-05 01:00:00","SUIUSDT Perpetual","8h","0.002359%"
"2024-09-04 17:00:00","SUIUSDT Perpetual","8h","0.004285%"
"2024-09-04 09:00:00","SUIUSDT Perpetual","8h","0.001222%"
"2024-09-04 01:00:00","SUIUSDT Perpetual","8h","-0.004007%"
"2024-09-03 17:00:00","SUIUSDT Perpetual","8h","-0.005817%"
"2024-09-03 09:00:00","SUIUSDT Perpetual","8h","-0.004502%"
"2024-09-03 01:00:00","SUIUSDT Perpetual","8h","-0.001330%"
"2024-09-02 17:00:00","SUIUSDT Perpetual","8h","0.003049%"
"2024-09-02 09:00:00","SUIUSDT Perpetual","8h","-0.006276%"
"2024-09-02 01:00:00","SUIUSDT Perpetual","8h","0.001503%"
"2024-09-01 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-09-01 09:00:00","SUIUSDT Perpetual","8h","0.002392%"
"2024-09-01 01:00:00","SUIUSDT Perpetual","8h","0.003613%"
"2024-08-31 17:00:00","SUIUSDT Perpetual","8h","0.007776%"
"2024-08-31 09:00:00","SUIUSDT Perpetual","8h","-0.000725%"
"2024-08-31 01:00:00","SUIUSDT Perpetual","8h","-0.000452%"
"2024-08-30 17:00:00","SUIUSDT Perpetual","8h","0.004447%"
"2024-08-30 09:00:00","SUIUSDT Perpetual","8h","0.004316%"
"2024-08-30 01:00:00","SUIUSDT Perpetual","8h","-0.003953%"
"2024-08-29 17:00:00","SUIUSDT Perpetual","8h","-0.001755%"
"2024-08-29 09:00:00","SUIUSDT Perpetual","8h","0.002360%"
"2024-08-29 01:00:00","SUIUSDT Perpetual","8h","-0.002950%"
"2024-08-28 17:00:00","SUIUSDT Perpetual","8h","-0.001063%"
"2024-08-28 09:00:00","SUIUSDT Perpetual","8h","-0.006229%"
"2024-08-28 01:00:00","SUIUSDT Perpetual","8h","0.007418%"
"2024-08-27 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-27 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-27 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-26 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-26 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-26 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-25 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-25 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-25 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-24 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-24 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-24 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-23 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-23 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-23 01:00:00","SUIUSDT Perpetual","8h","-0.000931%"
"2024-08-22 17:00:00","SUIUSDT Perpetual","8h","0.002258%"
"2024-08-22 09:00:00","SUIUSDT Perpetual","8h","-0.005286%"
"2024-08-22 01:00:00","SUIUSDT Perpetual","8h","-0.002709%"
"2024-08-21 17:00:00","SUIUSDT Perpetual","8h","0.009582%"
"2024-08-21 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-21 01:00:00","SUIUSDT Perpetual","8h","0.001263%"
"2024-08-20 17:00:00","SUIUSDT Perpetual","8h","0.000932%"
"2024-08-20 09:00:00","SUIUSDT Perpetual","8h","-0.001027%"
"2024-08-20 01:00:00","SUIUSDT Perpetual","8h","0.001381%"
"2024-08-19 17:00:00","SUIUSDT Perpetual","8h","-0.003825%"
"2024-08-19 09:00:00","SUIUSDT Perpetual","8h","-0.003055%"
"2024-08-19 01:00:00","SUIUSDT Perpetual","8h","-0.004228%"
"2024-08-18 17:00:00","SUIUSDT Perpetual","8h","-0.004033%"
"2024-08-18 09:00:00","SUIUSDT Perpetual","8h","0.002511%"
"2024-08-18 01:00:00","SUIUSDT Perpetual","8h","-0.007709%"
"2024-08-17 17:00:00","SUIUSDT Perpetual","8h","-0.004591%"
"2024-08-17 09:00:00","SUIUSDT Perpetual","8h","0.004189%"
"2024-08-17 01:00:00","SUIUSDT Perpetual","8h","0.000508%"
"2024-08-16 17:00:00","SUIUSDT Perpetual","8h","-0.000766%"
"2024-08-16 09:00:00","SUIUSDT Perpetual","8h","0.003878%"
"2024-08-16 01:00:00","SUIUSDT Perpetual","8h","0.000572%"
"2024-08-15 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-08-15 09:00:00","SUIUSDT Perpetual","8h","0.006293%"
"2024-08-15 01:00:00","SUIUSDT Perpetual","8h","0.009755%"
"2024-08-14 17:00:00","SUIUSDT Perpetual","8h","0.007509%"
"2024-08-14 09:00:00","SUIUSDT Perpetual","8h","0.002957%"
"2024-08-14 01:00:00","SUIUSDT Perpetual","8h","-0.004658%"
"2024-08-13 17:00:00","SUIUSDT Perpetual","8h","-0.011089%"
"2024-08-13 09:00:00","SUIUSDT Perpetual","8h","-0.008375%"
"2024-08-13 01:00:00","SUIUSDT Perpetual","8h","-0.047069%"
"2024-08-12 17:00:00","SUIUSDT Perpetual","8h","-0.017005%"
"2024-08-12 09:00:00","SUIUSDT Perpetual","8h","-0.007746%"
"2024-08-12 01:00:00","SUIUSDT Perpetual","8h","-0.035390%"
"2024-08-11 17:00:00","SUIUSDT Perpetual","8h","-0.007601%"
"2024-08-11 09:00:00","SUIUSDT Perpetual","8h","-0.004283%"
"2024-08-11 01:00:00","SUIUSDT Perpetual","8h","-0.052216%"
"2024-08-10 17:00:00","SUIUSDT Perpetual","8h","-0.031680%"
"2024-08-10 09:00:00","SUIUSDT Perpetual","8h","-0.006701%"
"2024-08-10 01:00:00","SUIUSDT Perpetual","8h","-0.006059%"
"2024-08-09 17:00:00","SUIUSDT Perpetual","8h","0.003606%"
"2024-08-09 09:00:00","SUIUSDT Perpetual","8h","-0.019221%"
"2024-08-09 01:00:00","SUIUSDT Perpetual","8h","-0.018048%"
"2024-08-08 17:00:00","SUIUSDT Perpetual","8h","-0.038116%"
"2024-08-08 09:00:00","SUIUSDT Perpetual","8h","-0.028962%"
"2024-08-08 01:00:00","SUIUSDT Perpetual","8h","-0.045846%"
"2024-08-07 17:00:00","SUIUSDT Perpetual","8h","-0.011189%"
"2024-08-07 09:00:00","SUIUSDT Perpetual","8h","-0.020323%"
"2024-08-07 01:00:00","SUIUSDT Perpetual","8h","-0.025227%"
"2024-08-06 17:00:00","SUIUSDT Perpetual","8h","-0.003850%"
"2024-08-06 09:00:00","SUIUSDT Perpetual","8h","0.003879%"
"2024-08-06 01:00:00","SUIUSDT Perpetual","8h","-0.004168%"
"2024-08-05 17:00:00","SUIUSDT Perpetual","8h","0.005887%"
"2024-08-05 09:00:00","SUIUSDT Perpetual","8h","0.004946%"
"2024-08-05 01:00:00","SUIUSDT Perpetual","8h","0.004500%"
"2024-08-04 17:00:00","SUIUSDT Perpetual","8h","0.001648%"
"2024-08-04 09:00:00","SUIUSDT Perpetual","8h","-0.004870%"
"2024-08-04 01:00:00","SUIUSDT Perpetual","8h","0.005954%"
"2024-08-03 17:00:00","SUIUSDT Perpetual","8h","0.006624%"
"2024-08-03 09:00:00","SUIUSDT Perpetual","8h","0.003531%"
"2024-08-03 01:00:00","SUIUSDT Perpetual","8h","-0.002805%"
"2024-08-02 17:00:00","SUIUSDT Perpetual","8h","0.002720%"
"2024-08-02 09:00:00","SUIUSDT Perpetual","8h","0.009360%"
"2024-08-02 01:00:00","SUIUSDT Perpetual","8h","0.001675%"
"2024-08-01 17:00:00","SUIUSDT Perpetual","8h","0.002290%"
"2024-08-01 09:00:00","SUIUSDT Perpetual","8h","-0.006624%"
"2024-08-01 01:00:00","SUIUSDT Perpetual","8h","0.004874%"
"2024-07-31 17:00:00","SUIUSDT Perpetual","8h","0.005427%"
"2024-07-31 09:00:00","SUIUSDT Perpetual","8h","-0.008898%"
"2024-07-31 01:00:00","SUIUSDT Perpetual","8h","-0.000129%"
"2024-07-30 17:00:00","SUIUSDT Perpetual","8h","0.000475%"
"2024-07-30 09:00:00","SUIUSDT Perpetual","8h","0.000844%"
"2024-07-30 01:00:00","SUIUSDT Perpetual","8h","0.006527%"
"2024-07-29 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-29 09:00:00","SUIUSDT Perpetual","8h","0.001620%"
"2024-07-29 01:00:00","SUIUSDT Perpetual","8h","0.003236%"
"2024-07-28 17:00:00","SUIUSDT Perpetual","8h","0.008433%"
"2024-07-28 09:00:00","SUIUSDT Perpetual","8h","0.001118%"
"2024-07-28 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-27 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-27 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-27 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-26 17:00:00","SUIUSDT Perpetual","8h","0.006315%"
"2024-07-26 09:00:00","SUIUSDT Perpetual","8h","0.008808%"
"2024-07-26 01:00:00","SUIUSDT Perpetual","8h","0.008605%"
"2024-07-25 17:00:00","SUIUSDT Perpetual","8h","0.003968%"
"2024-07-25 09:00:00","SUIUSDT Perpetual","8h","-0.003691%"
"2024-07-25 01:00:00","SUIUSDT Perpetual","8h","0.003009%"
"2024-07-24 17:00:00","SUIUSDT Perpetual","8h","0.003718%"
"2024-07-24 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-24 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-23 17:00:00","SUIUSDT Perpetual","8h","-0.003673%"
"2024-07-23 09:00:00","SUIUSDT Perpetual","8h","0.003296%"
"2024-07-23 01:00:00","SUIUSDT Perpetual","8h","0.007337%"
"2024-07-22 17:00:00","SUIUSDT Perpetual","8h","0.007770%"
"2024-07-22 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-22 01:00:00","SUIUSDT Perpetual","8h","0.005929%"
"2024-07-21 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-21 09:00:00","SUIUSDT Perpetual","8h","0.008763%"
"2024-07-21 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-20 17:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-20 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-20 01:00:00","SUIUSDT Perpetual","8h","0.007483%"
"2024-07-19 17:00:00","SUIUSDT Perpetual","8h","0.001787%"
"2024-07-19 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-19 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-18 17:00:00","SUIUSDT Perpetual","8h","0.006352%"
"2024-07-18 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-18 01:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-17 17:00:00","SUIUSDT Perpetual","8h","0.007446%"
"2024-07-17 09:00:00","SUIUSDT Perpetual","8h","0.010000%"
"2024-07-17 01:00:00","SUIUSDT Perpetual","8h","0.008786%"
